Brand,Model,Version,Price,Modèle,Main,Kilométrage,Carburant,Transmision,Puissance fiscale,Couleur extérieure,Etat du véhicule,Climatisation,Vitres électriques,Sièges électriques,Ordinateur de bord,Start & Stop,Régulateur de vitesse,Allumage auto. des feux,Détecteur de pluie,Commandes au volant,Ecran tactile,Rétroviseurs électriques,Ouverture auto. du coffre,Démarrage mains libres,Banquette arrière rabattable 1/3-2/3,Caméra de recul,Bluetooth,Jantes aluminium,Volant cuir,Feux de jour,Barres de toit,Toit,Airbags,ABS,ESP,Antipatinage,Architecture,Cylindrée,Conso. ville,Conso. route,Vitesse maxi.,Volume du réservoir
NISSAN,Qashqai 2016,1.6 dCi 130 Tekna,220.000 DH,2016.0,Seconde,100.000 km,Diesel,Automatique,6 cv,Blanc,Comme neuve,auto. Tri-zone,Electrique AV,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,Panoramique,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Acenta,125.000 DH,2018.0,Première,41.000 km,Diesel,Manuelle,6 cv,Gris,Excellent,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,oui,oui,non,non,oui,oui,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,1.5 dCi 110 Visia,180.000 DH,2016.0,Première,36.000 km,Diesel,Manuelle,-,Blanc,Comme neuve,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,non,non,non,non,,,,,,
NISSAN,Qashqai 2015,1.6 dCi 130 Acenta,158.000 DH,2015.0,Première,108.000 km,Diesel,Manuelle,6 cv,Gris,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2014,1.6 l dCi Acenta,160.000 DH,2014.0,Seconde,107.000 km,Diesel,Manuelle,6 cv,Noir,Excellent,auto.,Electrique AV/AR,non,non,oui,oui,oui,oui,oui,non,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2012,2.0 dCi Platinium,97.000 DH,2012.0,Seconde,155.000 km,Diesel,Manuelle,8 cv,Gris clair,Très bon,manuelle,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,oui,non,non,,,,,,
NISSAN,Pathfinder 1999,Autre version,40.000 DH,1999.0,Première,150.000 km,Diesel,Automatique,11 cv,Bleu foncé,Très bon,auto. Multi-zone,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,oui,non,non,non,Rigide,oui,oui,non,oui,,,,,,
NISSAN,X-Trail 2009,Autre version,75.000 DH,2009.0,Seconde,220.000 km,Diesel,Manuelle,-,Noir,Très bon,manuelle,Electrique AV/AR,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,non,non,,,,,,
NISSAN,Juke 2016,1.5 dCi Visia,120.000 DH VENDUE,2016.0,Première,78.000 km,Diesel,Manuelle,6 cv,Gris,Très bon,manuelle,Electrique AV/AR,non,oui,oui,non,non,non,non,oui,non,non,oui,non,oui,oui,non,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Qashqai 2018,1.5 dCi 110 Acenta++,220.000 DH,2018.0,Première,35.000 km,Diesel,Manuelle,6 cv,Gris foncé,Excellent,auto.,Electrique AV/AR,Tous les passagers,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui,non,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2015,1.5 dCi Visia,170.000 DH,2015.0,Seconde,126.000 km,Diesel,Manuelle,7 cv,Blanc cassé,Excellent,auto.,Electrique AV/AR,Tous les passagers,oui,non,oui,oui,oui,oui,oui,oui,non,non,non,oui,oui,oui,non,non,oui,Panoramique ouvrant,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2018,1.6 dCi 130 Acenta++,200.000 DH VENDUE,2018.0,Première,18.000 km,Diesel,Manuelle,6 cv,Gris foncé,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui,non,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,1.6 dCi 130 Acenta++,172.000 DH,2016.0,Seconde,90.000 km,Diesel,Automatique,6 cv,Noir,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui,non,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2020,1.5 dCi 110 Smart,175.000 DH,2020.0,Seconde,69.500 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,non,non,oui,oui,oui,non,non,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Pathfinder 2009,2.5 dCi Luxe BVA,145.000 DH,2009.0,Seconde,260.000 km,Diesel,Manuelle,10 cv,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,non,non,oui,non,non,oui,non,non,non,oui,non,oui,oui,oui,non,oui,oui,Ouvrant,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Tekna,136.000 DH,2018.0,Première,100.000 km,Diesel,Manuelle,6 cv,Noir,Excellent,auto.,Electrique AV,non,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,non,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,1.5 dCi 110 Acenta,185.000 DH VENDUE,2016.0,Première,30.000 km,Diesel,Manuelle,6 cv,Gris foncé,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,oui,oui,non,oui,non,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2014,2.0 dCi Elegance 4WD,152.000 DH,2014.0,Seconde,149.000 km,Diesel,Manuelle,8 cv,Blanc,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2015,1.6 l dCi Acenta CVT,206.000 DH,2015.0,Première,74.000 km,Diesel,Automatique,6 cv,Blanc,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Acenta+,148.000 DH,2018.0,Seconde,15.000 km,Diesel,Manuelle,6 cv,Blanc,Comme neuve,auto.,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,X-Trail 2016,1.6 dCi 130 Acenta,130.000 DH,2016.0,Seconde,86.000 km,Diesel,Manuelle,6 cv,Autre couleur,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,non,oui,non,oui,oui,non,Panoramique,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Visia,120.000 DH,2018.0,Seconde,18.000 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,auto.,Electrique AV,non,oui,non,non,oui,non,oui,non,oui,non,non,oui,non,non,non,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2018,1.5 dCi 110 Smart,205.000 DH,2018.0,Première,25.000 km,Diesel,Manuelle,6 cv,Blanc,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,non,non,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2013,1.5 dCi Elegance,125.000 DH,2013.0,Première,100.000 km,Diesel,Manuelle,6 cv,Blanc cassé,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,non,non,oui,non,oui,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2016,1.5 dCi 110 Acenta,160.000 DH,2016.0,Première,53.000 km,Diesel,Manuelle,6 cv,Bordeau,Excellent,auto.,Electrique AV/AR,Conducteur,oui,oui,oui,non,non,oui,oui,non,non,non,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2015,1.6 dCi 130 CVT Tekna,185.000 DH,2015.0,Première,82.000 km,Diesel,Automatique,6 cv,Gris clair,Très bon,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,oui,oui,oui,oui,oui,oui,Panoramique,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Acenta,134.000 DH,2018.0,Première,48.000 km,Diesel,Manuelle,6 cv,Rouge,Excellent,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,oui,oui,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2018,1.5 dCi 90 Acenta,155.000 DH,2018.0,Première,30.000 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,manuelle,Electrique AV,non,oui,oui,oui,oui,non,oui,oui,oui,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2016,1.5 dCi 110 Acenta,140.000 DH,2016.0,Première,66.000 km,Diesel,Manuelle,6 cv,Blanc,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,oui,oui,non,non,oui,non,oui,non,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2017,1.5 dCi 110 Smart,210.000 DH VENDUE,2017.0,Première,25.000 km,Diesel,Automatique,6 cv,Noir,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2016,1.5 dCi Confort,140.000 DH VENDUE,2016.0,Première,65.000 km,Diesel,Manuelle,6 cv,Blanc,Comme neuve,manuelle,Electrique AV/AR,Conducteur et Passager,oui,non,non,non,oui,oui,oui,non,non,oui,non,non,oui,non,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Note 2015,1.5 dCi Tekna,110.000 DH VENDUE,2015.0,Seconde,64.400 km,Diesel,Manuelle,6 cv,Gris foncé,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2015,1.5 dCi 110 Acenta,200.000 DH VENDUE,2015.0,Première,46.000 km,Diesel,Manuelle,6 cv,-,-,auto. Bi-zone,Electrique AV/AR,non,non,oui,oui,non,oui,oui,oui,oui,non,non,non,non,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,1.6 dCi 130 Tekna,190.000 DH VENDUE,2016.0,Première,63.000 km,Diesel,Manuelle,6 cv,Gris clair,Comme neuve,auto. Bi-zone,Electrique AV/AR,Conducteur,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,non,oui,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2017,1.6 dCi 130 Acenta++,189.000 DH VENDUE,2017.0,Première,80.000 km,Diesel,Manuelle,6 cv,Gris,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Navara 2014,Autre version,190.000 DH VENDUE,2014.0,Première,200.000 km,Diesel,Automatique,10 cv,Noir,Très bon,non,Electrique AV/AR,Conducteur et Passager,non,non,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Panoramique,non,oui,non,non,,,,,,
NISSAN,Qashqai 2018,1.5 dCi 110 Smart,200.000 DH VENDUE,2018.0,Première,15.000 km,Diesel,Manuelle,6 cv,Blanc,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Navara 2015,2.5 dCi Visia,175.000 DH VENDUE,2015.0,Seconde,170.000 km,Diesel,Manuelle,10 cv,Blanc,Très bon,manuelle,Electrique AV/AR,non,oui,non,non,non,non,oui,non,oui,non,non,oui,non,oui,non,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2012,1.6 l Elegance,115.000 DH VENDUE,2012.0,Première,58.000 km,Essence,Automatique,9 cv,Noir,Très bon,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,non,non,non,,,,,,
NISSAN,Qashqai 2012,1.5 dCi Confort,130.000 DH VENDUE,2012.0,Seconde,63.000 km,Diesel,Manuelle,6 cv,Violet,Très bon,manuelle,Electrique AV/AR,Conducteur et Passager,oui,non,oui,non,oui,non,non,oui,oui,oui,non,oui,oui,non,non,non,non,Rigide,oui,oui,non,oui,,,,,,
NISSAN,Qashqai 2015,1.5 dCi 110 Acenta,190.000 DH VENDUE,2015.0,Première,100.000 km,Diesel,Manuelle,6 cv,Marron,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,oui,oui,non,oui,oui,non,oui,non,oui,oui,non,oui,oui,non,oui,oui,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Navara 2013,2.5 dCi XE,140.000 DH VENDUE,2013.0,Seconde,160.000 km,Diesel,Automatique,-,Blanc,Très bon,auto.,Electrique AV,Conducteur,non,non,non,non,non,oui,non,oui,non,non,non,non,oui,oui,non,non,non,Panoramique,oui,oui,non,non,,,,,,
NISSAN,Qashqai 2013,1.5 dCi Elegance,145.000 DH VENDUE,2013.0,Première,60.000 km,Diesel,Automatique,13 cv,Marron clair,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,non,oui,oui,non,non,non,oui,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2013,1.5 dCi 110 Tekna,140.000 DH VENDUE,2013.0,Première,56.400 km,Diesel,Manuelle,6 cv,Gris foncé,Très bon,auto.,Electrique AV/AR,non,non,oui,oui,oui,oui,oui,non,oui,non,oui,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2015,1.5 dCi Visia,165.000 DH VENDUE,2015.0,Première,84.750 km,Diesel,Automatique,6 cv,Noir,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,non,non,oui,non,non,non,oui,non,non,oui,oui,non,non,oui,Rigide,oui,oui,oui,non,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NISSAN,Note 2015,1.5 dCi Tekna,117.000 DH VENDUE,2015.0,Première,95.000 km,Diesel,Automatique,-,Gris foncé,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,non,non,oui,oui,oui,non,oui,oui,oui,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Juke 2015,1.5 dCi Acenta 17,149.000 DH VENDUE,2015.0,Seconde,54.600 km,Diesel,Automatique,06 cv,Blanc,Excellent,auto.,-,non,non,oui,oui,non,non,oui,non,oui,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Evalia 2016,1.5 l dCi Luxe (5 places),127.000 DH VENDUE,2016.0,Première,78.000 km,Diesel,Automatique,-,Noir,Excellent,manuelle,Electrique AV,Conducteur,oui,non,oui,non,non,oui,non,non,non,non,oui,non,oui,oui,non,non,non,Rigide,non,non,non,non,,,,,,
NISSAN,Qashqai 2016,1.5 dCi 110 Acenta,189.000 DH VENDUE,2016.0,Première,36.000 km,Diesel,Automatique,6 cv,Noir,Comme neuve,auto. Multi-zone,Electrique AV/AR,Conducteur et Passager,oui,oui,oui,non,oui,oui,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Qashqai 2013,1.5 dCi 110 Visia,140.000 DH VENDUE,2013.0,Première,85.000 km,Diesel,Manuelle,6 cv,Gris,Excellent,manuelle,Electrique AV/AR,non,oui,oui,oui,non,non,oui,non,oui,non,non,non,non,oui,non,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Sunny 2005,1.6 Confort,45.000 DH VENDUE,2005.0,Première,220.000 km,Essence,Automatique,7 cv,Vert foncé,Très bon,manuelle,Electrique AV/AR,Tous les passagers,non,non,non,non,non,non,non,oui,oui,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,,,,,
NISSAN,X-Trail 2005,Autre version,62.500 DH VENDUE,2005.0,Seconde,189.999 km,Essence,Automatique,14 cv,Blanc,Excellent,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,oui,non,oui,oui,Ouvrant,oui,oui,non,oui,,,,,,
NISSAN,Qashqai 2013,Autre version,147.000 DH VENDUE,2013.0,Première,48.600 km,Diesel,Automatique,6 cv,Marron clair,Excellent,manuelle,Electrique AV/AR,non,non,non,oui,non,non,oui,non,oui,non,non,non,non,oui,non,non,non,oui,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,Autre version,120.000 DH VENDUE,2016.0,Première,39.000 km,Diesel,Automatique,-,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Qashqai 2016,Autre version,120.000 DH VENDUE,2016.0,Première,39.000 km,Diesel,Automatique,-,-,-,non,-,non,non,non,oui,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Micra 2011,1.2 Confort,69.000 DH VENDUE,2011.0,Seconde,79.700 km,Essence,Manuelle,7 cv,-,-,non,-,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Micra 2013,1.2 Confort,84.000 DH VENDUE,2013.0,Seconde,46.870 km,Essence,Manuelle,7 cv,-,-,non,-,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Qashqai 2013,1.5 dCi Confort,160.000 DH VENDUE,2013.0,Première,70.000 km,Diesel,Manuelle,6 cv,-,-,non,-,non,oui,non,oui,non,non,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,non,,,,,,
NISSAN,Vantage 2016,Autre version,65.000 DH VENDUE,2016.0,Première,5.900 km,Electrique,Automatique,11 cv,-,-,non,-,non,non,non,oui,oui,oui,non,non,oui,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
NISSAN,Pathfinder 2009,2.5 dCi Luxe BVA,145.000 DH VENDUE,2009.0,Seconde,170.000 km,Diesel,Automatique,10 cv,-,-,non,-,non,oui,non,oui,non,oui,non,non,non,non,non,non,non,non,oui,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Insignia 2017,1.6 CDTi 136 Enjoy,195.000 DH,2017.0,Première,80.000 km,Diesel,Automatique,6 cv,Gris foncé,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2018,1.6 CDTi 136 Dynamic,155.000 DH,2018.0,Première,108.000 km,Diesel,Manuelle,6 cv,Noir,Très bon,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,non,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Grandland X 2019,1.5 CTDi 130 Enjoy,210.000 DH,2019.0,Première,54.000 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,non,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Corsa 2017,1.3 CDTi 75 Dynamic,112.000 DH,2017.0,Première,92.000 km,Diesel,Manuelle,6 cv,Blanc,Très bon,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,non,oui,non,oui,non,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2010,1.7 CDTi Cosmo,88.000 DH,2010.0,Seconde,197.000 km,Diesel,Automatique,7 cv,Noir,Très bon,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,non,non,non,non,non,oui,oui,non,non,non,Rigide,oui,oui,oui,non,,,,,,
OPEL,Astra 2016,1.6 CDTi 136 Dynamic,155.000 DH,2016.0,Première,54.945 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,manuelle,Electrique AV/AR,non,oui,oui,oui,oui,non,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Corsa 2011,1.3 CDTi Enjoy Clim,67.000 DH,2011.0,Première,265.000 km,Diesel,Manuelle,2 cv,Bleu foncé,Bon,manuelle,Electrique AV/AR,non,non,non,oui,non,non,non,non,non,non,non,oui,non,non,non,non,oui,non,Rigide,non,oui,non,non,,,,,,
OPEL,Corsa 2020,1.2 l 75 Edition,124.000 DH,2020.0,Première,29.000 km,Essence,Manuelle,7 cv,Gris foncé,Excellent,manuelle,Electrique AV,non,oui,non,oui,oui,non,oui,oui,oui,non,non,oui,non,oui,non,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2014,1.7 CDTi Cosmo,120.000 DH,2014.0,Première,118.000 km,Diesel,Manuelle,7 cv,Gris foncé,Très bon,auto.,Electrique AV/AR,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra Berline 2014,1.7 CDTi Cosmo,115.000 DH,2014.0,Première,225.000 km,Diesel,Manuelle,7 cv,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,non,oui,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2013,1.7 CDTi Enjoy,125.000 DH,2013.0,Première,110.000 km,Diesel,Manuelle,7 cv,Gris clair,Très bon,auto. Bi-zone,Electrique AV/AR,non,non,oui,oui,oui,oui,oui,oui,oui,oui,oui,non,non,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2012,1.7 CDTi Cosmo,105.000 DH,2012.0,Seconde,197.970 km,Diesel,Automatique,7 cv,Gris foncé,Très bon,auto. Bi-zone,Electrique AV/AR,Passager,non,non,oui,oui,oui,oui,non,oui,non,oui,non,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2012,1.4 l Enjoy,100.000 DH,2012.0,Première,56.000 km,Essence,Manuelle,8 cv,Noir,Excellent,manuelle,Electrique AV,non,oui,non,oui,non,non,oui,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,,,,,
OPEL,Crossland 2021,1.6 CDTi 92 Elegance,170.000 DH,2021.0,Première,11.800 km,Diesel,Automatique,6 cv,Gris clair,Comme neuve,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,non,oui,non,oui,oui,oui,oui,non,oui,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Insignia 2011,2.0 CDTi 170 BVA Dynamic,88.000 DH,2011.0,Première,240.000 km,Diesel,Automatique,8 cv,Gris foncé,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,oui,oui,non,oui,oui,oui,oui,oui,oui,oui,oui,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Corsa 2008,1.2 l 75 Edition,64.000 DH,2008.0,Seconde,190.000 km,Essence,Manuelle,7 cv,Bleu ciel,Excellent,manuelle,Electrique AV,non,non,non,non,non,non,non,oui,oui,non,non,oui,non,non,oui,non,oui,non,Rigide,oui,oui,oui,non,,,,,,
OPEL,Corsa 2021,1.5 D 102 GS line,175.000 DH,2021.0,Première,100 km,Diesel,Manuelle,6 cv,Noir,Comme neuve,auto.,Electrique AV/AR,non,oui,oui,oui,oui,oui,oui,oui,non,non,non,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2011,1.7 CDTi Cosmo Pack,105.000 DH VENDUE,2011.0,Seconde,144.600 km,Diesel,Manuelle,7 cv,Noir,Excellent,auto. Bi-zone,Electrique AV/AR,non,oui,non,oui,oui,oui,oui,non,non,non,non,non,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2013,1.6 CDTi 136 Innovation,120.000 DH,2013.0,Première,90.000 km,Diesel,Manuelle,6 cv,Noir,Bon,auto. Bi-zone,Electrique AV/AR,Conducteur et Passager,oui,non,oui,oui,oui,oui,non,oui,non,oui,oui,non,oui,oui,oui,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Corsa 2007,1.2 l 75 Edition,58.000 DH,2007.0,Seconde,188.000 km,Essence,Manuelle,7 cv,Gris clair,Bon,manuelle,Electrique AV,non,oui,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,oui,non,non,,,,,,
OPEL,Astra 2005,1.7 DTi,63.000 DH,2005.0,Première,235.000 km,Diesel,Manuelle,7 cv,Noir,Bon,non,Electrique AV,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,non,Rigide,oui,non,non,non,,,,,,
OPEL,Astra 2016,1.6 CDTi Innovation,136.000 DH,2016.0,Première,142.000 km,Diesel,Automatique,8 cv,Noir,Très bon,auto. Bi-zone,Electrique AV/AR,Conducteur,non,non,oui,oui,oui,oui,non,oui,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Corsa 2013,1.4 Twinport OPC Line,85.000 DH,2013.0,Première,76.000 km,Essence,Manuelle,8 cv,Rouge,Excellent,auto.,Electrique AV,non,non,non,oui,non,non,oui,non,oui,non,oui,oui,non,oui,oui,non,oui,non,Rigide,oui,oui,non,non,,,,,,
OPEL,Insignia 2013,2.0 CDTi Essentia,120.000 DH VENDUE,2013.0,Première,145.000 km,Diesel,Manuelle,8 cv,Blanc,Très bon,auto.,Electrique AV/AR,Conducteur,oui,non,oui,oui,non,oui,oui,non,oui,oui,oui,oui,oui,oui,non,non,oui,Rigide,oui,oui,oui,oui,,,,,,
OPEL,Astra 2014,1.7 CDTi Cosmo,10.300 DH,2014.0,Seconde,180.000 km,Diesel,Manuelle,7 cv,Noir,Excellent,manuelle,-,non,oui,non,oui,oui,oui,oui,non,non,non,non,non,non,oui,oui,non,oui,non,Rigide,oui,oui,oui,oui,,,,,,
